,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
907,25% of COVID tests positive in London https://t.co/DRTeI6QO6p,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SebBLACK,0,FALSE,FALSE,NA,NA
908,RT @nnnatene: I had a woman come into today to do a Covid test. She was worried SICK because her kids had gone out &amp; caught it. This woman…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",raretaymila,22881,TRUE,FALSE,NA,NA
909,"RT @AdvoBarryRoux: When the covid-19 vaccine is finally here, all politicians in government must be vaccinated first. If nothing happens to…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_theonlytekknic,490,TRUE,FALSE,NA,NA
910,"Jan. 1, 2021 COVID-19 Update: 241 New Cases (190 O‘ahu, 28 Maui, 13 Hawai‘i Island, 1 Kaua<U+02BB>i, 9 Out-of-State, 1 Dea… https://t.co/4pnh0tfRit",FALSE,0,NA,02/01/2021 22:21,TRUE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SoldOnMaui,0,FALSE,FALSE,NA,NA
911,RT @liamyoung: Today will be an important one in the next stage of the fight against Covid-19. We either stand with teachers in demanding t…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kilmardinny63,7161,TRUE,FALSE,NA,NA
912,"RT @FreeScouser: @Misskb721 Covid is a label.

https://t.co/xWBOpSH9vl",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mitzymio,1,TRUE,FALSE,NA,NA
913,RT @meajunior38: Sintomas de COVID 19 ? Tome o kit https://t.co/U5MgTuxhgG,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Figueiredo52,879,TRUE,FALSE,NA,NA
914,"RT @FaheemYounus: ACTEMRA UPDATE

This drug has NO activity against the virus

A randomized trial just showed no benefit of Actemra on clin…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",midoo0,183,TRUE,FALSE,NA,NA
915,"RT @ABC: Legendary talk show host Larry King, 87, has been hospitalized in Los Angeles for COVID-19, a source says https://t.co/xgxvsOtvJW",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GovSherazKhan,123,TRUE,FALSE,NA,NA
916,RT @JanekKayley: From the Christmas gathering I chose not to attend. Ten of the 15 people now have COVID.,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nuggeturally,25184,TRUE,FALSE,NA,NA
917,"RT @ItsMa____: How to treat Covid at home ... this was shared on a Covid survivor group...

HOW TO FIGHT COVID AT HOME
No one ever talks ab…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RufaroGora,452,TRUE,FALSE,NA,NA
918,"RT @NYDailyNews: Larry King, the legendary Brooklyn-born newsman, has been hospitalized with coronavirus in Los Angeles, ABC News reported…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BriBreeBrie,8,TRUE,FALSE,NA,NA
919,RT @LegendaryEnergy: They have complete immunity &amp; zero liability. Read to learn why &amp; how! https://t.co/ojRe1fYod0,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nico_Giancarlo,43,TRUE,FALSE,NA,NA
920,@Nature_and_Race Don't forget she entirely ignored interviewing any white nationalists and ignored everything the p… https://t.co/jcF2DN6Kik,FALSE,1,Nature_and_Race,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,8.14E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WinBackTheWest1,0,FALSE,FALSE,NA,NA
921,"RT @loisbeckett: “Nobody anywhere likes to feel like they’ve been duped. That’s why you see people double down.

Nobody wants to feel like…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AngeliqueGammon,15,TRUE,FALSE,NA,NA
922,"RT @conradnobert: The blue truck was fake, the cowboy hats are fake, the concern is fake, the respect for COVID-19 is fake, of course the “…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dgdavis19,165,TRUE,FALSE,NA,NA
923,RT @rupert_pearse: COVID ICU again today. Almost all my patients are less than 60 years old and previously fit. Some are very young. If you…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",juliecorb,20685,TRUE,FALSE,NA,NA
924,"RT @Annaheaven01: Haven’t watched @BBCCasualty in a good while, wanted to see how they’d adapted the angles etc for filming in #COVID. Was…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PhilipPentland,1,TRUE,FALSE,NA,NA
925,"RT @MarkLevineNYC: In April, 1947 New York City faced a terrifying smallpox outbreak. 23 days later the City had vaccinated 6 million peopl…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SuperBesuper,4221,TRUE,FALSE,NA,NA
926,"RT @VirusesImmunity: So how long can we safely wait in between 1st and 2nd doses? If you look at the childhood vaccine schedules, some boos…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amandaasubiar,135,TRUE,FALSE,NA,NA
927,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fadedin2u,11199,TRUE,FALSE,NA,NA
928,"RT @MoistureVapor8r: AZ sends Mark Kelly to the Senate &amp; loser McSally away.

McSally has a sordid array of pals, #Pence among them: Pence…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MoistureVapor8r,4,TRUE,FALSE,NA,NA
929,"RT @MaajidNawaz: Covid is real. And so is political spin. 

Do not give in to fear. https://t.co/Loj206UHF7",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ImperialGodMe,304,TRUE,FALSE,NA,NA
930,99.99999% sure I’m COVID positive cuz I can’t taste this gas I’m smoking on <U+0001F610>,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Juan40K_,0,FALSE,FALSE,NA,NA
931,"RT @Cleavon_MD: Dr. Gilman we have a hypoxic patient satting 80% on room air, recently tested positive for COVID, requiring 8 liters of oxy…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JMac881019,646,TRUE,FALSE,NA,NA
932,RT @CorbinSmithNFL: Shell and Randall going on COVID-19 list does NOT mean they had positive tests. So until there's a report that either h…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nathan_12thMan,3,TRUE,FALSE,NA,NA
933,RT @NoLore: Imagine being in charge of a province where there are health orders to conserve oxygen and a field hospital is being built in a…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DufferinRider,66,TRUE,FALSE,NA,NA
934,@HadleySheley He farted dust of covid. @JennaEllisEsq was in his back blast area.,FALSE,0,HadleySheley,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,2380871126,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KLE1967,0,FALSE,FALSE,NA,NA
935,RT @coltoltheii: Y’all be knowing you have COVID and you still going out?? You a damn suicide bomber ain’tcha?,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chidichidy,23,TRUE,FALSE,NA,NA
936,Only 85 'notifiable' cases of Covid-19 in the whole of England in week 52 https://t.co/dvCBON7CVP,FALSE,1,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",werrylettuce,0,FALSE,FALSE,NA,NA
937,RT @TeresaC123: A friend has been in hospital with covid for a few weeks now. Today he got a message from the kitchen staff that really che…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",EdnaUnwelthorpe,3,TRUE,FALSE,NA,NA
938,RT @JanekKayley: From the Christmas gathering I chose not to attend. Ten of the 15 people now have COVID.,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MemesLaChanga,25184,TRUE,FALSE,NA,NA
939,"@Ultra_Always I DOUBT ANY HIGHER UPS LIKE B1DEN, OB4MA, ETC WILL BE ARRESTED. BUT MID LEVEL STATE, DNC, USPS AND FO… https://t.co/NJ7KNewkmu",FALSE,0,Ultra_Always,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,7.85E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gr33nEyedSara,0,FALSE,FALSE,NA,NA
940,@McConnellPress @senatemajldr your helping middle Americans what a joke your salary should be 600 a month and see h… https://t.co/1SMD3trYLo,FALSE,0,McConnellPress,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,339822881,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",reavissandra,0,FALSE,FALSE,NA,NA
941,RT @breanna_xcarter: I worked hard on this piece. I wanted to illustrate the psychology behind  using cannabis to cope with specific emotio…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",onderdeligoz,9,TRUE,FALSE,NA,NA
942,"@JMPSimor Sorry about 82% on first dose which is very strong. 

https://t.co/hQ8NukTUdT",FALSE,0,doctorkayleigh,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,298312012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",doctorkayleigh,0,FALSE,FALSE,NA,NA
943,"RT @RealJoelSmalley: In this whole sordid affair of COVID fear peddling and misinformation, nothing sickens me more than the abuse of child…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",PaintInWords,82,TRUE,FALSE,NA,NA
944,"RT @RachelNotley: The UCP Hawaii vacations during COVID-19 scandal has even made the Washington Post.

This is an international disgrace. T…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chele1115,473,TRUE,FALSE,NA,NA
945,RT @DrEricDing: NEW—Talk show legend Larry King is fighting COVID-19 in a Los Angeles hospital. The 87-year-old was reportedly diagnosed wi…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MehtaLaurie,327,TRUE,FALSE,NA,NA
946,"RT @DrEricDing: 2) Is it Covid? Not enough details, but I’ll leave this @NIH report here. https://t.co/6am8n4AnQr",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SpyDoggie,207,TRUE,FALSE,NA,NA
947,@TheCJSheehan 5G hasn't rolled out here so I guess they were waiting for Covid <U+0001F44C><U+0001F3FB><U+0001F44D><U+0001F3FB>,FALSE,0,TheCJSheehan,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,7.35E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fiona_skywalker,0,FALSE,FALSE,NA,NA
948,@matemoticon @AlexBerenson That is likely why he moved on from being a COVID contrarian to being a vaccine contrari… https://t.co/50ergq9Tmq,FALSE,0,FrizzellH,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,309759803,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FrizzellH,0,FALSE,FALSE,NA,NA
949,"RT @DrNeenaJha: Covid is: 

the 80yr old gasping for breath 

the 60yr old with a mild cough  

the 30yr old ventilated in ICU 

the 40yr o…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",PeterWeaving,114,TRUE,FALSE,NA,NA
950,RT @TeresaC123: A friend has been in hospital with covid for a few weeks now. Today he got a message from the kitchen staff that really che…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KateD7,3,TRUE,FALSE,NA,NA
951,@lagertha66 @AndyBird21 Not covid <U+0001F923>,FALSE,0,lagertha66,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,7.72E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",accesstherapy__,0,FALSE,FALSE,NA,NA
952,"RT @StefSimanowitz: 3/. Why were some of the most advanced economies in the world so woefully unprepared for #COVID?

The parallels btw UK…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ElliottTootone1,49,TRUE,FALSE,NA,NA
953,"RT @MarkLevineNYC: In April, 1947 New York City faced a terrifying smallpox outbreak. 23 days later the City had vaccinated 6 million peopl…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mayread3,4221,TRUE,FALSE,NA,NA
954,RT @RubyforIowa: A myriad of Long-haul/Long COVID symptoms described in detail in this article including<U+0001F447>—the consequences of ‘do the right…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PensiveTM,10,TRUE,FALSE,NA,NA
955,"@CTVMontreal As An honest tax pay or, this is fucking absurd. I haven’t missed one days work due to #covid I spent… https://t.co/dSQKDtatpV",FALSE,0,CTVMontreal,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,21106414,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bruceskelhorne,0,FALSE,FALSE,NA,NA
956,"RT @NHSLouisaJordan: In case you didn’t know what we’ve been doing...over 12,000 patients seen for scans and outpatient appts, nearly 5,000…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kirkconnel,592,TRUE,FALSE,NA,NA
957,"RT @RealLucyGaskell: This makes me so angry. I’m sick of covid deniers and #COVIDIDIOTS 
The situation we are in is very real. They are a h…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",StueyD,15,TRUE,FALSE,NA,NA
958,"RT @Adweek: 2020 was pretty awful, but here's a look back at the brands that made it a little less awful through their social accounts. htt…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amymfrederick,23,TRUE,FALSE,NA,NA
959,RT @SamWallaceTel: Covid testing finally to be introduced in the EFL this season (you’d be forgiven for assuming it was already in place).…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HensonsPRman,7,TRUE,FALSE,NA,NA
960,RT @javiernegre10: Covid free? https://t.co/ykWstryWlB,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RhababerChc,71,TRUE,FALSE,NA,NA
961,RT @MattNegrin: These meet the press hacks love to reply to me when they think they’re doing good journalism but today have been oddly sile…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",matt_disaster,18,TRUE,FALSE,NA,NA
962,RT @WVeducation: Reminder: There will no longer be a Saturday Education Map. In-person instruction will resume for West Virginia schools on…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kara_mitchellWV,7,TRUE,FALSE,NA,NA
963,Primary schools reopening: Call for remote learning as Covid cases rise https://t.co/K0dHiQ2tOA,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Kapoiosmpla,0,FALSE,FALSE,NA,NA
964,"@InProportion2 @jburnmurdoch 1. Treatment improved (incl proning which is v resource heavy)

2. The NHS was not ove… https://t.co/mNci0w6O0u",FALSE,0,InProportion2,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,1.14E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DrAimeeGrant,0,FALSE,FALSE,NA,NA
965,"“This COVID shit is real!!! Take it seriously!”

*posts pics of yourself out on NYE w/ no mask or social distancing*",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ehrensaft20,0,FALSE,FALSE,NA,NA
966,"RT @ABC: Reports are down, while hotline usage remains high among minors. https://t.co/POgO0UWRkD",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",divini_bg,8,TRUE,FALSE,NA,NA
967,"RT @marklevinshow: Well, of course.  Two lunatic leftists can only run their mouths.  
https://t.co/pPHtLId88Y",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",loveshark,176,TRUE,FALSE,NA,NA
968,RT @harryftirene: normalise crying like a baby the first moment you step into a concert venue post-covid,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sailormarsbarz,7754,TRUE,FALSE,NA,NA
969,RT @lincsmasonic: The effort that’s been put into helping communities through COVID has had a positive impact on the way we’re perceived -…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CrowleFMasons,4,TRUE,FALSE,NA,NA
